Global Employee,Gender,Age,Education,Tenure in Vodafone,Prevous Exp in Months,Performance Rating 1,Performance Rating 2,Performance Rating 3,Performance Rating 4,Performance Rating 5,Building Team Commitment,Strategic Thinking,Leads Decision Making and Delivers Results,Analytical Thinking,Customer Relations,Service Quality and Planning,Solution Selling,In Market Execution,Sales Planning and Forecasting,Negotiation ,Actionable Insights,Solving Problems,Engage,Applied Thinking,Change,Drive,Average Comp Score,Competency Group,Attried,Local Band
90064806,1,2,4,1,88,3,0,0,0,0,2,1.7,1.7,1.3,2,1,1,2,2,1,1,2.5,1.5,1.7,1.5,2,1.6,D,No,2
90064808,1,2,4,1,26,3,0,0,0,0,3,3,3,2.7,2.5,2.5,2.5,2.5,2.7,2,3,3,3,3,3,3.3,2.8,B,No,2
90064809,2,2,4,1,61,3,0,0,0,0,4,3.3,2.7,3,3,2,2.5,1.5,3,2.5,2.5,3,2.5,2.7,2,3.3,2.7,B,No,2
90064833,2,2,4,1,40,3,0,0,0,0,2.5,2.3,2.3,2,3,2,1.5,2.5,1.7,1.5,2,2.5,3,2.7,2.5,2,2.3,C,No,2
90064857,2,2,4,1,102,3,0,0,0,0,2,1.7,2,2,3,2,2,2,1.7,2.5,2,2,3,2,3,2.3,2.2,C,No,2
90064879,2,2,3,1,125,3,0,0,0,0,2.5,1.7,2,2.3,2.5,1.5,1.5,2.5,2,1.5,1.5,2.5,2.5,2.7,2.5,2.7,2.1,C,No,3
90064896,2,2,4,1,39,3,0,0,0,0,4,3.3,4,3,3,3.5,3,2.5,3.7,3,2,3.5,3.5,3.3,3.5,3.7,3.3,A,No,2
90064898,2,2,3,1,56,3,0,0,0,0,3,2.7,3.3,2.7,2.5,2.5,2.5,3,2.3,2.5,2,3.5,4,3.3,2.5,3,2.8,B,No,3
90064900,2,2,4,1,97,3,0,0,0,0,2.5,2.3,2.3,2.3,3,2.5,2.5,2.5,2,2.5,2,3,3,2.7,2,3,2.5,C,No,2
90064911,1,2,3,1,35,3,0,0,0,0,2.5,2,1.7,2.7,2,2.5,1.5,2,1.7,1.5,2,3.5,2.5,3,2.5,2.3,2.2,C,No,3
90064919,1,2,4,1,3,0,0,0,0,0,3.5,3,2.7,2.7,4,3,2.5,3.5,3.3,2,3,3.5,4,2.7,3.5,3,3.1,A,No,2
90064929,2,2,4,1,78,3,0,0,0,0,3.5,3,2.7,3.3,3.5,2,1.5,3.5,4,1.5,3,3,3.5,3.7,3,2.3,2.9,B,No,2
90064935,1,2,4,1,42,3,0,0,0,0,3,1.7,2,1.7,2.5,2,1.5,2,2,1,1.5,2,2.5,2,2.5,2.3,2,D,No,2
90064936,1,2,3,1,37,3,0,0,0,0,2.5,3,3,3.3,3.5,3.5,3.5,3.5,2.3,3.5,3.5,3.5,3,3.3,3,3.3,3.2,A,No,3
90064940,1,2,4,1,41,3,0,0,0,0,3.5,2.3,3,2.3,4,3,3,3.5,2.7,2.5,3,2.5,3,3,4,3.3,3,B,No,2
90064944,1,2,4,1,51,3,0,0,0,0,3,2.3,2,2.3,2.5,2,2,2.5,2.7,2,2.5,3.5,2,2.3,2,3,2.4,C,No,2
90064945,1,2,4,1,67,3,0,0,0,0,3,2.3,2,2,2.5,2,1.5,2.5,2.3,2.5,2,3,2,2.3,2.5,2.7,2.3,C,No,2
90064954,2,2,4,1,27,3,0,0,0,0,3,2.3,3,2.3,2,2.5,2,2,2.3,2,1.5,2.5,2,2.7,2,2.7,2.3,C,No,2
90064968,2,2,4,1,55,3,0,0,0,0,3,2.3,2.7,2.3,2,2,1.5,1.5,2.3,1.5,2,2.5,2.5,2.7,2.5,2.3,2.2,C,No,2
90064969,2,2,4,1,57,3,0,0,0,0,4,2.7,3.3,3,3.5,2.5,3,4,3.3,3.5,3.5,3.5,4.5,3.3,4,3.7,3.5,A,No,2
90064987,1,2,3,1,50,3,0,0,0,0,3.5,3.3,2.7,3.3,3,2.5,3,2,3,3,2,2.5,2,3.7,3.5,3,2.9,B,No,3
90064988,2,2,4,1,64,3,0,0,0,0,3,2,2.3,2.3,3.5,2.5,2.5,3,2.3,2,3,2.5,3,2.3,3.5,3.3,2.7,B,No,2
90064989,2,2,4,1,29,3,0,0,0,0,3,1.7,3.3,2,2,2.5,2.5,2.5,2.3,2.5,2,2.5,2.5,2.7,3,3,2.5,C,No,2
90065002,2,2,4,1,25,3,0,0,0,0,3,2,2,2.3,3,2,2.5,2,2,2.5,2.5,2.5,2.5,2.3,2,2.3,2.3,C,No,2
90065015,2,2,2,1,139,3,0,0,0,0,2.5,2.3,2.3,2.3,3,2,1.5,2,2.7,1.5,2,2.5,2.5,2.7,2.5,2.3,2.3,C,No,4
90065016,2,2,4,1,59,3,0,0,0,0,2.5,2.3,2,2.3,2,2.5,1.5,2.5,2.3,1.5,2,2.5,2.5,2.7,2.5,2,2.2,C,No,2
90065017,1,2,4,1,0,0,0,0,0,0,3.5,2.7,3,2.7,3.5,3.5,2.5,3.5,3,2.5,2.5,3,2.5,3.3,3,3,3,B,No,2
90065037,1,2,4,1,0,0,0,0,0,0,4,3,3,3,3,2.5,2.5,3,2.7,2,2.5,2.5,2.5,3,2.5,2.7,2.8,B,No,2
90064906,1,2,2,1,107,3,0,0,0,0,3.5,2.3,2.7,1.7,2.5,2,2.5,2,2.7,2.5,2,3.5,3.5,2.7,3,2.7,2.6,B,No,4
90064789,2,2,3,1,44,3,0,0,0,0,3,2.3,2.3,2.3,2.5,2,2,2.5,2.3,2,2,2.5,2.5,2.3,2.5,2.7,2.4,C,No,3
90064897,1,2,2,1,136,3,0,0,0,0,2,2,1.3,1.7,2.5,2,1.5,2,2,1.5,2.5,2,2.5,1.7,2.5,2,2,D,No,4
90065005,2,2,2,1,146,3,0,0,0,0,2.5,2.7,3.3,3.3,3.5,3.5,3.5,3.5,2.7,3.5,2.5,2.5,3.5,3.3,4,3.7,3.2,A,No,4
90064823,2,2,3,1,46,3,0,0,0,0,3.5,2.7,3,2.7,3.5,3,2.5,3,2.7,3,3,3,1.5,3,3,3.3,2.9,B,No,2
90064774,2,2,4,1,41,3,0,0,0,0,3,3.7,3,3.7,3,3,1.5,2.5,3,1.5,3,3,3,3.3,3,3,2.9,B,No,2
90064837,1,2,4,1,13,3,0,0,0,0,3,2,3,2.3,3.5,2.5,1.5,2.5,3.3,2,3,3,2.5,3.3,2.5,3.7,2.7,B,No,2
90064854,2,2,4,1,13,3,0,0,0,0,3,2.7,2.7,2.7,2.5,2,2,2,2.7,1.5,2,3.5,3.5,3.3,3,2.7,2.6,B,No,2
90064736,2,2,2,1,41,4,0,0,0,0,3,2.3,2.3,2.3,3,2,1.5,2.5,2,1.5,1.5,3,2.5,1.7,2.5,2.7,2.3,C,No,3
90064737,2,2,4,1,46,3,0,0,0,0,2,2,2.3,1.7,2.5,1.5,1.5,1.5,2,2,1.5,2,3,2.3,3,2,2.1,C,No,2
90064741,2,2,4,1,23,3,0,0,0,0,3.5,2.7,2.7,3,3.5,2.5,3,3,2.7,2,2.5,3,3.5,2.7,2.5,3,2.9,B,No,2
90064743,2,2,2,1,72,3,0,0,0,0,3,2,2.7,2.3,3,3,2.5,2.5,2.7,2,2.5,2.5,3,3,3.5,2.3,2.7,B,No,3
90064746,2,2,4,1,21,3,0,0,0,0,2.5,2.7,2.7,2,2.5,2.5,2,2.5,3,2.5,2.5,2.5,1.5,2.3,2,3,2.4,C,No,2
90064747,2,2,4,1,18,3,0,0,0,0,2,2,1.7,1.7,2,2.5,2.5,2.5,2,1.5,2.5,2,2,1.7,2.5,2.7,2.1,C,No,2
90064754,2,2,4,1,48,3,0,0,0,0,3,2,2.3,2.3,3,2.5,2,2.5,2.7,2,2.5,2.5,3.5,2.7,3.5,2.3,2.6,B,No,2
90064762,1,2,4,1,43,3,0,0,0,0,3,2.3,3,2.3,2.5,2.5,1.5,2,2.7,2,2,1.5,3,3,2.5,2.3,2.4,C,No,2
90064781,2,2,4,1,70,3,0,0,0,0,3.5,2.7,2.7,3,3,2.5,1.5,3,3,1.5,2.5,3.5,4,2.7,3.5,2.3,2.8,B,No,2
90064836,2,2,4,1,34,3,0,0,0,0,2.5,2.3,2.3,2.3,2,3,1.5,2,2.3,1.5,2,2.5,2.5,2.3,2.5,2.3,2.3,C,No,2
90064838,2,2,4,1,53,3,0,0,0,0,2.5,1.3,1.7,1.7,3,1.5,1.5,2.5,1.7,1.5,3,2.5,2.5,2.3,2.5,2.3,2.1,C,No,2
90064872,2,2,4,1,50,3,0,0,0,0,3,1.7,3,3,3,2.5,2.5,2.5,3,2,2.5,3,3,3,3,3,2.7,B,No,2
90064873,2,2,4,1,40,3,0,0,0,0,2.5,2,2.3,2.3,2.5,3,2.5,3.5,2,2.5,3,2,2.5,2.7,3,2.3,2.5,C,No,2
90064877,2,2,4,1,60,3,0,0,0,0,2.5,2,2.3,2.3,3,2.5,2.5,2.5,2.3,3.5,2,2.5,2.5,2.3,3.5,2.3,2.5,C,No,2
90064884,2,2,4,1,13,3,0,0,0,0,2.5,2.3,2.3,2.3,2.5,3,2,3,2.3,2,2.5,2.5,2.5,3.3,2,2.3,2.5,C,No,2
90064914,2,2,4,1,26,3,0,0,0,0,3.5,3,3,2.7,2.5,2,3.5,2.5,3,2,2,3,3,2.7,2.5,3.3,2.8,B,No,2
90064932,2,2,4,1,20,3,0,0,0,0,3,2,3.3,1.7,2.5,2,2.5,3,2.7,3,2.5,2,2,2.3,2.5,2.7,2.5,C,No,2
90064948,2,2,4,1,43,3,0,0,0,0,2.5,2.7,2.3,3,2,2.5,1.5,2.5,3,1.5,2.5,2,2.5,2.7,3,2.3,2.4,C,No,2
90064950,2,2,4,1,42,3,0,0,0,0,3.5,2.3,2.7,2.3,3,2,2.5,2.5,2.7,3,2.5,2.5,3.5,2.7,3,3,2.7,B,No,2
90064953,2,2,2,1,99,3,0,0,0,0,3.5,1.7,2.3,2.3,3,3,2.5,3,2.3,2.5,2.5,2.5,2.5,2.3,4,3,2.7,B,No,3
90064979,1,2,4,1,58,3,0,0,0,0,3.5,2.3,2.7,3,2.5,2.5,1.5,2,2.7,1.5,2,2.5,2.5,3.3,3,2.7,2.5,C,No,2
90065006,2,2,4,1,58,3,0,0,0,0,3,2,2.7,2.3,2,2,1.5,2,2.7,1,2,3,3,2.3,2.5,2.7,2.3,C,No,2
90065008,2,2,4,1,96,3,0,0,0,0,3.5,2,2,2,2,2,1.5,2,1.7,1,2,2,2,2,2,2.3,2,D,No,2
90065009,2,2,4,1,39,3,0,0,0,0,3.5,2.3,2.7,2.7,3,3,1.5,2,3,2,2.5,3,3.5,2.7,3.5,3,2.7,B,No,2
90064978,2,2,2,1,75,3,0,0,0,0,3.5,3,3,3,2.5,2,2.5,2,2.3,2.5,2.5,3,3,2.3,2.5,3,2.7,B,No,3
90064855,1,2,4,1,40,3,0,0,0,0,3,1.7,2.7,2.3,2.5,2,2.5,2,2.3,2.5,2,2.5,3.5,2.3,2.5,2.3,2.4,C,No,2
90064828,2,2,2,1,73,4,0,0,0,0,3,1.7,2.3,2,2.5,1.5,1.5,2,2,1.5,2,2.5,3,2.3,2.5,2.3,2.2,C,No,3
90064947,1,2,4,1,48,3,0,0,0,0,3,2,2,2,2.5,2,1.5,2,2,1,2.5,2,3,2,2.5,2,2.1,C,No,2
90064984,1,2,2,1,64,3,0,0,0,0,3.5,2.3,3,3,2.5,2,1.5,2.5,2.3,1.5,2.5,3.5,3.5,3,3,2.7,2.6,B,No,3
90064688,2,2,2,1,99,3,0,0,0,0,3.5,2.3,3,2.3,2.5,2,2.5,2.5,3,2.5,2,2,2.5,2.7,3,3.3,2.6,B,No,5
90064928,1,2,2,1,119,3,0,0,0,0,2.5,2.3,2.7,2.7,3.5,2.5,2,2.5,2.3,2,2.5,2.5,2.5,2.3,2,2.7,2.5,C,No,5
90064709,1,2,1,1,90,3,0,0,0,0,2.5,2,1.7,2,3.5,2,2,2.5,2,2,2,3,2.5,2,2.5,2.7,2.3,C,No,3
90064599,2,2,2,1,106,3,0,0,0,0,3,2.3,3.3,2.7,2.5,3.5,3.5,2.5,2,3.5,2,2,3,3.3,3.5,2.7,2.8,B,No,5
90065013,2,2,1,1,54,3,0,0,0,0,3,2.3,3,2.3,3,2,2,3,2.7,2,2,2.5,3,2.7,3.5,2.3,2.6,B,No,4
90064422,1,2,2,1,13,3,0,0,0,0,2.5,2.3,2.3,2.7,3.5,2.5,2,2.5,2.3,2,2.5,1.5,2.5,2.3,2.5,2.7,2.4,C,No,2
90064602,1,2,2,1,29,3,0,0,0,0,3.5,2,3,2.7,2.5,2.5,2,2,2.3,2,2,3.5,3.5,2.7,3.5,3,2.7,B,No,2
90064699,1,2,2,1,73,3,0,0,0,0,3,2,2.3,2,3,3,2.5,3,2.7,2.5,3,2,3,1.7,3.5,3.3,2.7,B,No,3
90064515,2,2,3,1,94,3,0,0,0,0,3,1.7,2.3,1.3,2.5,2,1.5,1.5,2,2.5,2,2,1.5,2,2.5,2.3,2,D,No,3
90064388,2,2,4,1,0,3,0,0,0,0,2,2,2.3,2,1.5,2.5,1.5,1.5,1.7,1,1.5,1.5,1.5,2.3,2,3,1.9,D,No,1
90064389,2,2,4,1,0,3,0,0,0,0,3.5,2.3,3.3,2.7,3.5,3.5,2.5,2.5,2,1.5,3,2.5,2,3.3,2.5,3.7,2.8,B,No,1
90064397,2,2,4,1,0,3,0,0,0,0,3.5,2,2.7,2,3,1.5,1.5,2.5,3,1,2.5,2.5,2.5,2.3,2.5,2.3,2.3,C,No,1
90064445,2,2,3,1,72,3,0,0,0,0,3.5,2.3,2,2.3,2,2,1.5,1.5,2.3,1,2,3,3,2.3,3,2.3,2.3,C,No,2
90064448,2,2,3,1,78,3,0,0,0,0,3.5,1.7,2.3,1.3,2,1.5,1.5,2.5,2,1.5,2,2.5,3.5,2,2.5,2,2.1,C,No,2
90064452,2,2,3,1,10,3,0,0,0,0,3.5,2.3,2.3,2.7,2.5,2.5,2,2.5,2.7,2.5,2,2,2.5,2.3,3,3,2.5,C,No,2
90064482,2,2,4,1,70,3,0,0,0,0,2.5,1.7,2.3,1.7,2,1.5,2,1.5,1.7,3,2,2,2,1.7,2.5,2.3,2,D,No,1
90064487,1,2,2,1,216,3,0,0,0,0,3.5,2.3,2,2.7,2,2,1.5,2.5,2.3,2.5,1.5,3,2,2.3,2.5,2.7,2.3,C,No,5
90064508,1,2,3,1,79,3,0,0,0,0,2.5,2,2,1.7,2.5,2.5,2.5,2.5,2,2,1.5,1.5,3,1.7,3,2.3,2.2,C,No,2
90064510,1,2,4,1,0,3,0,0,0,0,2.5,1.3,1.7,2,1.5,1.5,1,2,1.7,1,1.5,1.5,2,2,2.5,1.7,1.7,D,No,1
90064511,2,2,4,1,0,3,0,0,0,0,3.5,3.3,3.7,3.3,3.5,2,2,2.5,2.7,3,2.5,3.5,3.5,3,3,3.3,3,B,No,1
90064513,2,2,4,1,46,3,0,0,0,0,4,2.3,3,3,3,1.5,2,2.5,2.7,1.5,2,3.5,3.5,3.3,3.5,3.7,2.8,B,No,1
90064516,2,2,4,1,46,3,0,0,0,0,2,1.7,1.7,1.3,2,1,1,2,2,1,1,2.5,1.5,1.7,1.5,2,1.6,D,No,1
90064517,1,2,3,1,82,3,0,0,0,0,3,3,3,2.7,2.5,2.5,2.5,2.5,2.7,2,3,3,3,3,3,3.3,2.8,B,No,2
90064518,2,2,4,1,23,3,0,0,0,0,4,3.3,2.7,3,3,2,2.5,1.5,3,2.5,2.5,3,2.5,2.7,2,3.3,2.7,B,No,1
90064519,1,2,3,1,12,2,0,0,0,0,2.5,2.3,2.3,2,3,2,1.5,2.5,1.7,1.5,2,2.5,3,2.7,2.5,2,2.3,C,No,2
90064520,1,2,3,1,12,3,0,0,0,0,2,1.7,2,2,3,2,2,2,1.7,2.5,2,2,3,2,3,2.3,2.2,C,No,2
90064535,1,2,3,1,8,3,0,0,0,0,2.5,1.7,2,2.3,2.5,1.5,1.5,2.5,2,1.5,1.5,2.5,2.5,2.7,2.5,2.7,2.1,C,No,2
90064541,2,2,4,1,0,3,0,0,0,0,4,3.3,4,3,3,3.5,3,2.5,3.7,3,2,3.5,3.5,3.3,3.5,3.7,3.3,A,No,1
90064546,2,2,4,1,0,3,0,0,0,0,3,2.7,3.3,2.7,2.5,2.5,2.5,3,2.3,2.5,2,3.5,4,3.3,2.5,3,2.8,B,No,1
90064581,2,2,4,1,8,3,0,0,0,0,2.5,2.3,2.3,2.3,3,2.5,2.5,2.5,2,2.5,2,3,3,2.7,2,3,2.5,C,No,1
90064591,2,2,4,1,43,3,0,0,0,0,2.5,2,1.7,2.7,2,2.5,1.5,2,1.7,1.5,2,3.5,2.5,3,2.5,2.3,2.2,C,No,1
90064609,2,2,3,1,27,0,0,0,0,0,3.5,3,2.7,2.7,4,3,2.5,3.5,3.3,2,3,3.5,4,2.7,3.5,3,3.1,A,No,2
90064612,1,2,3,1,107,3,0,0,0,0,3.5,3,2.7,3.3,3.5,2,1.5,3.5,4,1.5,3,3,3.5,3.7,3,2.3,2.9,B,No,4
90064617,1,2,2,1,104,3,0,0,0,0,3,1.7,2,1.7,2.5,2,1.5,2,2,1,1.5,2,2.5,2,2.5,2.3,2,D,No,3
90064618,1,2,3,1,109,3,0,0,0,0,2.5,3,3,3.3,3.5,3.5,3.5,3.5,2.3,3.5,3.5,3.5,3,3.3,3,3.3,3.2,A,No,2
90064635,1,2,3,1,36,3,0,0,0,0,3.5,2.3,3,2.3,4,3,3,3.5,2.7,2.5,3,2.5,3,3,4,3.3,3,B,No,2
90064638,2,2,4,1,20,3,0,0,0,0,3,2.3,2,2.3,2.5,2,2,2.5,2.7,2,2.5,3.5,2,2.3,2,3,2.4,C,No,1
90064646,2,2,4,1,62,3,0,0,0,0,3,2.3,2,2,2.5,2,1.5,2.5,2.3,2.5,2,3,2,2.3,2.5,2.7,2.3,C,No,1
90064647,2,2,4,1,68,3,0,0,0,0,3,2.3,3,2.3,2,2.5,2,2,2.3,2,1.5,2.5,2,2.7,2,2.7,2.3,C,No,1
90064651,2,2,4,1,66,3,0,0,0,0,3,2.3,2.7,2.3,2,2,1.5,1.5,2.3,1.5,2,2.5,2.5,2.7,2.5,2.3,2.2,C,No,1
90064695,2,2,3,1,34,3,0,0,0,0,4,2.7,3.3,3,3.5,2.5,3,4,3.3,3.5,3.5,3.5,4.5,3.3,4,3.7,3.5,A,No,2
90064634,2,2,2,1,59,3,0,0,0,0,3.5,3.3,2.7,3.3,3,2.5,3,2,3,3,2,2.5,2,3.7,3.5,3,2.9,B,No,3
90064648,2,2,2,1,121,3,0,0,0,0,3,2,2.3,2.3,3.5,2.5,2.5,3,2.3,2,3,2.5,3,2.3,3.5,3.3,2.7,B,No,5
90064658,1,2,2,1,139,3,0,0,0,0,3,1.7,3.3,2,2,2.5,2.5,2.5,2.3,2.5,2,2.5,2.5,2.7,3,3,2.5,C,No,3
90064706,1,2,2,1,61,3,0,0,0,0,3,2,2,2.3,3,2,2.5,2,2,2.5,2.5,2.5,2.5,2.3,2,2.3,2.3,C,No,3
90064360,1,2,2,1,71,3,0,0,0,0,2.5,2.3,2.3,2.3,3,2,1.5,2,2.7,1.5,2,2.5,2.5,2.7,2.5,2.3,2.3,C,No,3
90064428,1,2,3,1,37,3,0,0,0,0,2.5,2.3,2,2.3,2,2.5,1.5,2.5,2.3,1.5,2,2.5,2.5,2.7,2.5,2,2.2,C,No,2
90064514,1,2,2,1,10,3,0,0,0,0,3.5,2.7,3,2.7,3.5,3.5,2.5,3.5,3,2.5,2.5,3,2.5,3.3,3,3,3,B,No,3
90064525,1,2,2,1,73,3,0,0,0,0,4,3,3,3,3,2.5,2.5,3,2.7,2,2.5,2.5,2.5,3,2.5,2.7,2.8,B,No,3
90064527,2,2,2,1,76,3,0,0,0,0,3.5,2.3,2.7,1.7,2.5,2,2.5,2,2.7,2.5,2,3.5,3.5,2.7,3,2.7,2.6,B,No,3
90064577,2,2,2,1,70,3,0,0,0,0,3,2.3,2.3,2.3,2.5,2,2,2.5,2.3,2,2,2.5,2.5,2.3,2.5,2.7,2.4,C,No,3
90064628,1,2,3,1,38,3,0,0,0,0,2,2,1.3,1.7,2.5,2,1.5,2,2,1.5,2.5,2,2.5,1.7,2.5,2,2,D,No,2
90064650,2,2,3,1,68,3,0,0,0,0,2.5,2.7,3.3,3.3,3.5,3.5,3.5,3.5,2.7,3.5,2.5,2.5,3.5,3.3,4,3.7,3.2,A,No,2
90064680,1,2,2,1,98,3,0,0,0,0,3.5,2.7,3,2.7,3.5,3,2.5,3,2.7,3,3,3,1.5,3,3,3.3,2.9,B,No,3
90064361,2,2,4,1,65,4,0,0,0,0,3,3.7,3,3.7,3,3,1.5,2.5,3,1.5,3,3,3,3.3,3,3,2.9,B,No,2
90064400,2,2,4,1,0,0,0,0,0,0,3,2,3,2.3,3.5,2.5,1.5,2.5,3.3,2,3,3,2.5,3.3,2.5,3.7,2.7,B,No,2
90064405,2,2,4,1,0,0,0,0,0,0,3,2.7,2.7,2.7,2.5,2,2,2,2.7,1.5,2,3.5,3.5,3.3,3,2.7,2.6,B,No,2
90064406,2,2,4,1,0,0,0,0,0,0,3,2.3,2.3,2.3,3,2,1.5,2.5,2,1.5,1.5,3,2.5,1.7,2.5,2.7,2.3,C,No,2
90064408,2,2,4,1,0,0,0,0,0,0,2,2,2.3,1.7,2.5,1.5,1.5,1.5,2,2,1.5,2,3,2.3,3,2,2.1,C,No,2
90064430,2,2,4,1,38,3,0,0,0,0,3.5,2.7,2.7,3,3.5,2.5,3,3,2.7,2,2.5,3,3.5,2.7,2.5,3,2.9,B,No,2
90064447,1,2,4,1,12,3,0,0,0,0,3,2,2.7,2.3,3,3,2.5,2.5,2.7,2,2.5,2.5,3,3,3.5,2.3,2.7,B,No,2
90064449,2,2,4,1,20,3,0,0,0,0,2.5,2.7,2.7,2,2.5,2.5,2,2.5,3,2.5,2.5,2.5,1.5,2.3,2,3,2.4,C,No,2
90064486,2,2,4,1,22,3,0,0,0,0,2,2,1.7,1.7,2,2.5,2.5,2.5,2,1.5,2.5,2,2,1.7,2.5,2.7,2.1,C,No,2
90064490,2,2,4,1,61,3,0,0,0,0,3,2,2.3,2.3,3,2.5,2,2.5,2.7,2,2.5,2.5,3.5,2.7,3.5,2.3,2.6,B,No,2
90064529,2,2,4,1,41,3,0,0,0,0,3,2.3,3,2.3,2.5,2.5,1.5,2,2.7,2,2,1.5,3,3,2.5,2.3,2.4,C,No,2
90064530,2,2,2,1,100,3,0,0,0,0,3.5,2.7,2.7,3,3,2.5,1.5,3,3,1.5,2.5,3.5,4,2.7,3.5,2.3,2.8,B,No,4
90064536,2,2,4,1,86,3,0,0,0,0,2.5,2.3,2.3,2.3,2,3,1.5,2,2.3,1.5,2,2.5,2.5,2.3,2.5,2.3,2.3,C,No,2
90064549,2,2,4,1,9,3,0,0,0,0,2.5,1.3,1.7,1.7,3,1.5,1.5,2.5,1.7,1.5,3,2.5,2.5,2.3,2.5,2.3,2.1,C,No,2
90064561,1,2,4,1,83,3,0,0,0,0,3,1.7,3,3,3,2.5,2.5,2.5,3,2,2.5,3,3,3,3,3,2.7,B,No,2
90064590,1,2,4,1,71,3,0,0,0,0,2.5,2,2.3,2.3,2.5,3,2.5,3.5,2,2.5,3,2,2.5,2.7,3,2.3,2.5,C,No,2
90064592,2,2,3,1,96,3,0,0,0,0,2.5,2,2.3,2.3,3,2.5,2.5,2.5,2.3,3.5,2,2.5,2.5,2.3,3.5,2.3,2.5,C,No,3
90064593,2,2,4,1,55,3,0,0,0,0,2.5,2.3,2.3,2.3,2.5,3,2,3,2.3,2,2.5,2.5,2.5,3.3,2,2.3,2.5,C,No,2
90064603,1,2,4,1,52,3,0,0,0,0,3.5,3,3,2.7,2.5,2,3.5,2.5,3,2,2,3,3,2.7,2.5,3.3,2.8,B,No,2
90064604,2,2,4,1,86,3,0,0,0,0,3,2,3.3,1.7,2.5,2,2.5,3,2.7,3,2.5,2,2,2.3,2.5,2.7,2.5,C,No,2
90064608,2,2,4,1,16,3,0,0,0,0,2.5,2.7,2.3,3,2,2.5,1.5,2.5,3,1.5,2.5,2,2.5,2.7,3,2.3,2.4,C,No,2
90064633,1,2,4,1,27,3,0,0,0,0,3.5,2.3,2.7,2.3,3,2,2.5,2.5,2.7,3,2.5,2.5,3.5,2.7,3,3,2.7,B,No,2
90064649,2,2,4,1,0,0,0,0,0,0,3.5,1.7,2.3,2.3,3,3,2.5,3,2.3,2.5,2.5,2.5,2.5,2.3,4,3,2.7,B,No,2
90064652,2,2,2,1,145,3,0,0,0,0,3.5,2.3,2.7,3,2.5,2.5,1.5,2,2.7,1.5,2,2.5,2.5,3.3,3,2.7,2.5,C,No,4
90064677,2,2,4,1,13,5,0,0,0,0,3,2,2.7,2.3,2,2,1.5,2,2.7,1,2,3,3,2.3,2.5,2.7,2.3,C,No,2
90064678,2,2,3,1,116,3,0,0,0,0,3.5,2,2,2,2,2,1.5,2,1.7,1,2,2,2,2,2,2.3,2,D,No,3
90064679,2,2,4,1,25,3,0,0,0,0,3.5,2.3,2.7,2.7,3,3,1.5,2,3,2,2.5,3,3.5,2.7,3.5,3,2.7,B,No,2
90064395,2,2,2,1,112,3,0,0,0,0,3.5,3,3,3,2.5,2,2.5,2,2.3,2.5,2.5,3,3,2.3,2.5,3,2.7,B,No,4
90064401,1,2,3,1,0,0,0,0,0,0,3,1.7,2.7,2.3,2.5,2,2.5,2,2.3,2.5,2,2.5,3.5,2.3,2.5,2.3,2.4,C,No,2
90064506,2,2,2,1,111,3,0,0,0,0,3,1.7,2.3,2,2.5,1.5,1.5,2,2,1.5,2,2.5,3,2.3,2.5,2.3,2.2,C,No,4
90064526,2,2,3,1,80,3,0,0,0,0,3,2,2,2,2.5,2,1.5,2,2,1,2.5,2,3,2,2.5,2,2.1,C,No,3
90064398,2,2,2,1,110,3,0,0,0,0,3.5,2.3,3,3,2.5,2,1.5,2.5,2.3,1.5,2.5,3.5,3.5,3,3,2.7,2.6,B,No,4
90064656,1,2,3,1,108,3,0,0,0,0,3.5,2.3,3,2.3,2.5,2,2.5,2.5,3,2.5,2,2,2.5,2.7,3,3.3,2.6,B,No,3
90064538,2,2,2,1,111,3,0,0,0,0,2.5,2.3,2.7,2.7,3.5,2.5,2,2.5,2.3,2,2.5,2.5,2.5,2.3,2,2.7,2.5,C,No,4
90064543,2,2,2,1,200,3,0,0,0,0,2.5,2,1.7,2,3.5,2,2,2.5,2,2,2,3,2.5,2,2.5,2.7,2.3,C,No,5
90064632,1,2,2,1,143,3,0,0,0,0,3,2.3,3.3,2.7,2.5,3.5,3.5,2.5,2,3.5,2,2,3,3.3,3.5,2.7,2.8,B,No,4
90064431,2,2,2,1,47,3,0,0,0,0,3,2.3,3,2.3,3,2,2,3,2.7,2,2,2.5,3,2.7,3.5,2.3,2.6,B,No,3
90064548,1,2,2,1,84,3,0,0,0,0,2.5,2.3,2.3,2.7,3.5,2.5,2,2.5,2.3,2,2.5,1.5,2.5,2.3,2.5,2.7,2.4,C,No,4
90064654,2,2,2,1,64,3,0,0,0,0,3.5,2,3,2.7,2.5,2.5,2,2,2.3,2,2,3.5,3.5,2.7,3.5,3,2.7,B,No,5
90064674,2,2,2,1,92,3,0,0,0,0,3,2,2.3,2,3,3,2.5,3,2.7,2.5,3,2,3,1.7,3.5,3.3,2.7,B,No,3
90064392,1,2,4,1,55,3,0,0,0,0,3,1.7,2.3,1.3,2.5,2,1.5,1.5,2,2.5,2,2,1.5,2,2.5,2.3,2,D,No,2
90064498,2,2,4,1,39,3,0,0,0,0,2,2,2.3,2,1.5,2.5,1.5,1.5,1.7,1,1.5,1.5,1.5,2.3,2,3,1.9,D,No,2
